HANDLE,Lon,Lat,Rating,SITEADDR,LANDUSE1,ASRUSE1,BDG1YEAR,BDG1EXWALL,MatchLevel
14841000340,-90.26739841,38.65576178,Negligible to Slight,5123 CATES AV,1110,1110,1895,31,8
14841000320,-90.26726502,38.65574808,Negligible to Slight,5119 CATES AV,1120,1120,1901,31,8
14841000310,-90.26718098,38.65573443,Moderate,5115 CATES AV,1110,1110,1901,31,8
13711020450,-90.24469503,38.666388,Very Heavy,4547 ST LOUIS AV,1110,1110,1885,31,6
14841000250,-90.26672805,38.65633083,Negligible to Slight,5104 CABANNE AV,1110,1110,1894,31,10
14841008261,-90.26658624,38.65629405,Moderate,5100-2 CABANNE AV,1114,1114,0,0,9
13711020440,-90.2445757,38.66624827,Very Heavy,4541 ST LOUIS AV,1110,1110,1888,31,4
14841000300,-90.26708097,38.65572011,Moderate,5111 CATES AV,1110,1110,1902,31,8
13711020410,-90.24421221,38.66609979,Substantial to Heavy,4533 ST LOUIS AV,1120,1010,0,0,5
14841000270,-90.26666389,38.65568532,Negligible to Slight,5101 CATES AV,1110,1110,1902,31,8
13711020390,-90.24410511,38.66601334,Substantial to Heavy,4527 ST LOUIS AV,1120,1120,1909,31,7
13711020380,-90.24401564,38.66598542,Substantial to Heavy,4525 ST LOUIS AV,1110,1110,1905,31,7
13711020360,-90.24385803,38.66596567,Substantial to Heavy,4517-9 ST LOUIS AV,1140,1140,1907,31,4
14469060130,-90.241161,38.66547802,Moderate,4438 LABADIE AV,1110,1110,1923,31,10
14469060120,-90.24125047,38.66552099,Moderate,4442 LABADIE AV,1110,1010,0,0,11
14469060110,-90.2414238,38.6655841,Substantial to Heavy,4446 LABADIE AV,1110,1110,1923,31,11
14469060090,-90.24160499,38.66564219,Very Heavy,4450 LABADIE AV,1120,1120,1902,31,10
14411010130,-90.23490502,38.6736543,Negligible to Slight,4430 KOSSUTH AV,1110,1010,0,0,10
14842000250,-90.26676087,38.65525485,Very Heavy,5100-2 CATES AV,1120,1120,1900,31,4
14842000240,-90.26685437,38.65529091,Destruction,5104-6 CATES AV,1120,1120,1900,31,6
14842000240,-90.26696092,38.6553141,Destruction,5104-6 CATES AV,1120,1120,1900,31,12
14842000190,-90.26728445,38.65535374,Moderate,5120 CATES AV,1110,1110,1897,31,13
14842000211,-90.26705931,38.65533246,Moderate,5116 CATES AV,1110,1110,1897,31,14
14842000180,-90.2674145,38.65536337,Negligible to Slight,5124 CATES AV,1120,1120,1898,31,13
14842000170,-90.26748686,38.65499502,Negligible to Slight,5126 CATES AV,1120,1110,1899,31,16
14842000170,-90.26752264,38.6553882,Negligible to Slight,5126 CATES AV,1120,1110,1899,31,14
14842000160,-90.26763539,38.65540035,Moderate,5130 CATES AV,1010,1010,0,0,14
14469050310,-90.24024317,38.66552431,Substantial to Heavy,4419 LABADIE AV,1110,1110,1907,32,11
14469050190,-90.23983501,38.6660657,Substantial to Heavy,4412-4 GREER AV,1120,1120,1896,31,10
14469050160,-90.24002696,38.66614413,Moderate,4422 GREER AV,1120,1120,1912,31,10
14469050170,-90.23997648,38.66610351,Moderate,4420 GREER AV,1110,1110,1899,31,7
14469050150,-90.24014362,38.66616232,Moderate,4426 GREER AV,1110,1110,1912,31,7
14469050150,-90.24018438,38.66623887,Moderate,4426 GREER AV,1110,1110,1912,31,11
14469050360,-90.24080406,38.66578339,Very Heavy,4433 LABADIE AV,1140,1140,1923,31,9
14469050400,-90.24108336,38.66590217,Substantial to Heavy,4447 LABADIE AV,1010,1010,0,0,9
14469050410,-90.24123277,38.66596611,Moderate,4449 LABADIE AV,1110,1110,1916,31,8
14469050430,-90.24139035,38.6660449,Moderate,4455 LABADIE AV,1110,1110,1916,31,8
14469050440,-90.24146613,38.66609173,Negligible to Slight,4457 LABADIE AV,1110,1110,1916,31,7
14469050450,-90.24155807,38.66611435,Negligible to Slight,4459 LABADIE AV,1110,1110,1916,31,8
14469050460,-90.24163905,38.66616026,Negligible to Slight,4463 LABADIE AV,1110,1110,1916,31,8
14469050470,-90.24170366,38.66618825,Substantial to Heavy,4465 LABADIE AV,1110,1110,1916,31,5
14469050480,-90.24184167,38.66623252,Moderate,4467 LABADIE AV,1110,1110,1921,31,7
14469050490,-90.24203051,38.66628167,Substantial to Heavy,4475 LABADIE AV,1110,1110,1921,31,10
14469050515,-90.24239465,38.66640844,Substantial to Heavy,3000-4 N TAYLOR AV,1185,1185,1925,31,3
14469050100,-90.24070442,38.6663797,Substantial to Heavy,4440 GREER AV,1120,1120,1899,31,6
14469050080,-90.24085426,38.66650213,Negligible to Slight,4448 GREER AV,1110,1110,1906,31,9
14469050070,-90.24097243,38.66657146,Moderate,4452 GREER AV,1110,1110,1895,31,11
14469050050,-90.24109904,38.66661644,Negligible to Slight,4458 GREER AV,1110,1110,1907,31,11
14469050050,-90.24115925,38.66666186,Moderate,4458 GREER AV,1110,1110,1907,31,11
14469050030,-90.24137933,38.6667395,Moderate,4464 GREER AV,1110,1110,1893,31,10
14469050010,-90.24160338,38.66680922,Very Heavy,4468-70 GREER AV,1120,1120,1905,31,10
14469060050,-90.24190949,38.66582909,Substantial to Heavy,4462 LABADIE AV,1110,1110,1921,31,12
14469060020,-90.24212891,38.66589021,Substantial to Heavy,4470 LABADIE AV,1110,1110,1890,31,11
14469060020,-90.24216891,38.66591188,Substantial to Heavy,4470 LABADIE AV,1110,1110,1890,31,10
14469060010,-90.24231985,38.66595647,Very Heavy,4474-6 LABADIE AV,1140,1140,1905,31,10
14469060400,-90.24263862,38.66601806,Very Heavy,2924-6 N TAYLOR AV,1130,1130,1904,31,7
14469060410,-90.24258054,38.66616422,Negligible to Slight,2928-30 N TAYLOR AV,1140,1140,1910,31,7
14469050510,-90.24211797,38.6663369,Moderate,4479 LABADIE AV,1140,1140,1925,31,5
13710020210,-90.24295835,38.66740669,Moderate,4520 GREER AV,1110,1110,1911,31,9
13710020200,-90.24304939,38.66745004,Very Heavy,4522 GREER AV,1110,1110,1911,31,9
14469050520,-90.24229534,38.66650092,Substantial to Heavy,3006 N TAYLOR AV,1110,1110,1916,31,7
14469050530,-90.24222258,38.66657258,Substantial to Heavy,3010 N TAYLOR AV,1110,1110,1916,31,5
14469050540,-90.24222232,38.666642,Very Heavy,3012 N TAYLOR AV,1110,1110,1916,31,10
14469050550,-90.24214188,38.66670341,Moderate,3016 N TAYLOR AV,1110,1110,1916,31,8
14469050560,-90.24209097,38.66678168,Destruction,3018 N TAYLOR AV,1110,1110,1897,31,8
14469050570,-90.24205473,38.66694563,Moderate,3020 N TAYLOR AV,1010,1010,0,0,13
13710020250,-90.24271876,38.66693443,Moderate,3015 N TAYLOR AV,1110,1110,1886,31,5
13710020240,-90.24262399,38.66704227,Moderate,3021 N TAYLOR AV,1120,1120,1909,31,1
13710020230,-90.24257895,38.66718709,Negligible to Slight,3027 N TAYLOR AV,6911,5000,1966,43,7
14462060200,-90.24188814,38.66805451,Substantial to Heavy,3125 N TAYLOR AV,1120,1120,1909,31,3
14462060210,-90.24194014,38.66792877,Substantial to Heavy,3121 N TAYLOR AV,1120,1120,1912,31,6
14462060210,-90.24202974,38.6678693,Substantial to Heavy,3121 N TAYLOR AV,1120,1120,1912,31,7
14462060240,-90.24223015,38.66753337,Substantial to Heavy,3103-5 N TAYLOR AV,1140,1140,1922,31,3
15050020310,-90.27294887,38.65061888,Moderate,5281 WESTMINSTER PL,1110,1110,1921,31,6
14842000140,-90.26786936,38.65540798,Negligible to Slight,5136 CATES AV,1110,1110,1899,31,13
15050020320,-90.27312622,38.65065103,Negligible to Slight,5287 WESTMINSTER PL,1110,1110,1916,31,6
15050020330,-90.27325693,38.65064369,Moderate,5291 WESTMINSTER PL,1110,1110,1901,31,3
14842000130,-90.26800025,38.65543126,Negligible to Slight,5140 CATES AV,1110,1110,1899,31,14
15050020340,-90.27344552,38.6506483,Moderate,5297 WESTMINSTER PL,1110,1110,1901,31,4
14842000120,-90.26810539,38.65544438,Negligible to Slight,5144 CATES AV,1110,1110,1896,31,14
14842000110,-90.26822739,38.65545979,Negligible to Slight,5146 CATES AV,1110,1110,1897,31,14
14842000100,-90.26833134,38.65548262,Negligible to Slight,5150-2 CATES AV,1140,1140,1900,31,15
14842000090,-90.26844218,38.65545169,Substantial to Heavy,5154 CATES AV,1010,1010,0,0,13
15050020010,-90.27332768,38.65118124,Negligible to Slight,5272-86 WASHINGTON PL,1185,1185,1925,42,21
14842000070,-90.26869238,38.65550007,Negligible to Slight,5160-2 CATES AV,1140,1140,1899,31,14
14841000430,-90.26841581,38.65586323,Negligible to Slight,5153-5 CATES AV,1120,1120,1903,31,8
14841000440,-90.26851453,38.655855,Negligible to Slight,5157 CATES AV,1110,1110,1903,31,10
14841000450,-90.26862309,38.65588662,Moderate,5159 CATES AV,1110,1110,1903,31,8
14841000460,-90.26871024,38.6558996,Moderate,5163 CATES AV,1120,1120,1903,31,7
14841000470,-90.26881316,38.65589328,Substantial to Heavy,5165 CATES AV,1110,1110,1904,31,9
14841000480,-90.26894717,38.65590416,Moderate,5169 CATES AV,1110,1110,1904,31,9
14842000060,-90.26883386,38.6555177,Substantial to Heavy,5166-8 CATES AV,1010,1010,0,0,14
14841000490,-90.26907654,38.65592756,Negligible to Slight,5171 CATES AV,1120,1120,1903,31,8
14841000500,-90.26918027,38.65593176,Very Heavy,5175 CATES AV,1110,1110,1903,31,9
14841000510,-90.26926886,38.65595182,Substantial to Heavy,5177 CATES AV,1110,1110,1903,31,8
15051010150,-90.26679067,38.65155731,Negligible to Slight,5080-90 DELMAR BLVD,5000,5000,1919,42,2
14841000525,-90.26938157,38.65598629,Substantial to Heavy,5179-81 CATES AV,1120,1120,1903,31,6
15051010300,-90.26438156,38.65085472,Negligible to Slight,5011-7 WASHINGTON PL,5000,5000,1931,43,11
14842000045,-90.26917331,38.65554857,Very Heavy,5176 CATES AV,1010,1010,0,0,13
15051010330,-90.26528969,38.65085467,Negligible to Slight,5043 WASHINGTON PL,1110,1110,1904,31,8
15051010340,-90.26548668,38.65086929,Negligible to Slight,5047 WASHINGTON PL,1110,1110,1904,31,9
14841000550,-90.26969841,38.65604017,Negligible to Slight,5189 CATES AV,1120,1120,1899,31,5
15051010350,-90.26566982,38.65091556,Negligible to Slight,5053 WASHINGTON PL,1110,1110,1902,31,6
14841000570,-90.26990916,38.65605323,Substantial to Heavy,5195 CATES AV,1120,1120,1898,31,4
15051010360,-90.26583994,38.65090256,Negligible to Slight,5057 WASHINGTON PL,1110,1110,1904,31,9
15051010370,-90.26601432,38.65092959,Negligible to Slight,5061 WASHINGTON PL,1110,1110,1902,31,8
15051010380,-90.2662115,38.65095938,Negligible to Slight,5067 WASHINGTON PL,1110,1110,1904,31,7
15051010430,-90.26713838,38.65104136,Negligible to Slight,5093 WASHINGTON PL,1110,1110,1902,31,10
14841000540,-90.26959404,38.65603255,Very Heavy,5185 CATES AV,1120,1110,1898,31,5
15051010410,-90.26668898,38.65099917,Negligible to Slight,5083 WASHINGTON PL,1110,1110,1906,31,9
15051010450,-90.26737591,38.65106655,Negligible to Slight,5103 WASHINGTON PL,1110,1110,1902,31,9
15051010460,-90.26762848,38.65107403,Negligible to Slight,5109 WASHINGTON PL,1110,1110,1902,31,10
15051010470,-90.26775265,38.65111823,Negligible to Slight,5115 WASHINGTON PL,1110,1110,1901,31,8
15051010480,-90.26795967,38.65111715,Negligible to Slight,5117 WASHINGTON PL,1110,1110,1906,31,9
15051010490,-90.26809515,38.65112518,Negligible to Slight,5121 WASHINGTON PL,1110,1110,1912,31,10
15051010290,-90.26404938,38.65082354,Substantial to Heavy,5001 WASHINGTON PL,5000,5000,1907,40,8
15051010390,-90.2663412,38.65095032,Moderate,5071 WASHINGTON PL,1120,1120,1903,31,10
15051010400,-90.26651882,38.65097359,Moderate,5077 WASHINGTON PL,1110,1110,1904,31,9
15051010420,-90.26689815,38.65105613,Moderate,5089 WASHINGTON PL,1110,1110,1890,31,5
15051010500,-90.26826858,38.65114687,Moderate,5129 WASHINGTON PL,1110,1110,1900,31,10
15051010510,-90.26843598,38.65118865,Moderate,5133 WASHINGTON PL,1110,1110,1902,31,8
15051010520,-90.26862094,38.65120369,Moderate,5137 WASHINGTON PL,1110,1310,1900,31,8
15051010530,-90.26893276,38.65127734,Negligible to Slight,5151 WASHINGTON PL,1110,1110,1908,31,6
15051010540,-90.26912588,38.65129819,Negligible to Slight,5153 WASHINGTON PL,1110,1110,1903,31,4
15051010550,-90.26928651,38.65127188,Negligible to Slight,5157 WASHINGTON PL,1110,1110,1902,31,8
15051010565,-90.26940717,38.65128426,Negligible to Slight,5161 WASHINGTON PL,1110,1110,1902,31,8
14842000290,-90.26683914,38.65445642,Negligible to Slight,5101 KENSINGTON AV,1120,1120,1895,31,2
14842000300,-90.26699666,38.65446395,Negligible to Slight,5105 KENSINGTON AV,1110,1110,1895,31,2
14842000310,-90.26709987,38.65448199,Negligible to Slight,5109 KENSINGTON AV,1110,1110,1894,31,7
15051010015,-90.26932208,38.65183052,Very Heavy,5154 DELMAR BLVD,0,5000,1938,42,6
14842000320,-90.26722385,38.6545478,Substantial to Heavy,5111 KENSINGTON AV,1120,1110,1902,31,2
14462060250,-90.24250524,38.66764388,Moderate,4515 GREER AV,1110,1110,1922,31,8
14842000374,-90.26780047,38.65479816,Moderate,5135 KENSINGTON AV,1010,1010,0,0,14
14462060260,-90.24256688,38.66772393,Moderate,4517 GREER AV,1110,1110,1921,31,5
14462060270,-90.24270564,38.66774431,Moderate,4521 GREER AV,1110,1110,1911,31,5
14842000360,-90.26783283,38.65454891,Negligible to Slight,5129 KENSINGTON AV,1110,1110,1891,31,7
14462060280,-90.24278002,38.6677907,Moderate,4525 GREER AV,1110,1110,1911,31,4
14842000390,-90.26822549,38.65459784,Negligible to Slight,5141 KENSINGTON AV,1110,1110,1892,31,6
15050010180,-90.27009478,38.65138581,Negligible to Slight,5203 WASHINGTON PL,1110,1110,1903,31,7
14462060290,-90.2428516,38.6678453,Moderate,4527 GREER AV,1110,1110,1911,31,3
15050010190,-90.27047771,38.65143538,Negligible to Slight,5211 WASHINGTON PL,1110,1110,1902,31,11
14462060300,-90.24294645,38.66786796,Moderate,4529 GREER AV,1110,1110,1911,31,4
15050010200,-90.27065295,38.65142822,Negligible to Slight,5221 WASHINGTON PL,1110,1110,1904,31,6
15050010210,-90.2708568,38.65145647,Negligible to Slight,5227 WASHINGTON PL,1110,1110,1904,31,5
14462060310,-90.24302144,38.66790147,Moderate,4531 GREER AV,1110,1110,1911,31,3
15050010230,-90.27119739,38.65150076,Negligible to Slight,5237 WASHINGTON PL,1010,1010,0,0,4
15050010250,-90.27164394,38.65155195,Moderate,5251 WASHINGTON PL,1110,1110,1901,31,6
15050010260,-90.27187598,38.65153984,Moderate,5257 WASHINGTON PL,1110,1110,1903,31,8
15050010270,-90.27205375,38.65157122,Moderate,5261 WASHINGTON PL,1110,1110,1902,31,6
14842000400,-90.26833673,38.65460166,Negligible to Slight,5145 KENSINGTON AV,1110,1110,1892,31,7
15050010280,-90.27223748,38.65158239,Moderate,5267 WASHINGTON PL,1110,1110,1902,31,6
14842000430,-90.26862229,38.65462633,Negligible to Slight,5153 KENSINGTON AV,1110,1110,1894,31,7
15050010290,-90.2724146,38.65161538,Moderate,5273 WASHINGTON PL,1110,1110,1902,31,5
14842000440,-90.26869928,38.65463649,Negligible to Slight,5155 KENSINGTON AV,1110,1110,1894,31,7
14462060320,-90.24311617,38.66793662,Moderate,4535 GREER AV,1110,1110,1911,31,5
14842000450,-90.26879182,38.65465325,Negligible to Slight,5157 KENSINGTON AV,1110,1110,1894,31,6
15050010240,-90.27141973,38.6515047,Destruction,5245 WASHINGTON PL,1110,1110,1904,31,6
14842000460,-90.26888218,38.65464762,Moderate,5159 KENSINGTON AV,1110,1110,1894,31,8
15050010300,-90.2726046,38.65167262,Moderate,5277 WASHINGTON PL,1110,1110,1902,31,7
15050010310,-90.27275367,38.65165689,Moderate,5281 WASHINGTON PL,1110,1110,1903,31,5
14462060330,-90.24321389,38.66796856,Very Heavy,4537 GREER AV,1110,1110,1911,31,6
15050010320,-90.27290648,38.65168999,Moderate,5285 WASHINGTON PL,1110,1110,2003,32,3
14842000490,-90.26920268,38.65470764,Negligible to Slight,5169 KENSINGTON AV,1120,1120,1894,31,5
15050010335,-90.27326945,38.65172078,Very Heavy,5291 WASHINGTON PL,5000,5000,1901,42,11
14842000500,-90.26933457,38.65470063,Moderate,5173 KENSINGTON AV,1110,1110,1892,31,7
15050010020,-90.27281132,38.6522075,Substantial to Heavy,5256-8 DELMAR BLVD,1140,1140,1899,31,5
14462060370,-90.24367367,38.66817566,Moderate,4553 GREER AV,1110,1110,1955,31,4
14462060360,-90.2435425,38.66811658,Moderate,4547 GREER AV,1110,1110,1955,31,4
14462060350,-90.24344108,38.66805984,Moderate,4543 GREER AV,1110,1110,1955,31,8
14842000510,-90.2694476,38.65471618,Negligible to Slight,5175 KENSINGTON AV,1110,1110,1903,31,7
14462060080,-90.24366233,38.66870528,Moderate,4560 ELMBANK AV,1110,1110,1955,31,3
15050010070,-90.27206683,38.65208348,Negligible to Slight,5232-52 DELMAR BLVD,5000,5000,1965,43,15
14842000520,-90.26956592,38.65472984,Destruction,5179 KENSINGTON AV,1110,1110,1892,31,7
15050010120,-90.27134521,38.65202415,Moderate,5212-6 DELMAR BLVD,5000,5000,1916,42,4
14462050510,-90.24350032,38.66915784,Moderate,4601 ELMBANK AV,1110,1110,1924,31,7
15050010155,-90.27049217,38.65191157,Negligible to Slight,5190-200 DELMAR BLVD,5714,5714,1937,42,9
14842000010,-90.26991058,38.65563697,Moderate,5190 CATES AV,1110,1110,2006,32,6
14847000050,-90.27027548,38.65566695,Destruction,5200-6 CATES AV,6390,6390,1902,31,3
15050010130,-90.2708415,38.65185683,Negligible to Slight,5210 DELMAR BLVD,5000,5000,0,0,16
14847000070,-90.2706629,38.65522411,Negligible to Slight,919 CLARENDON AV,1110,1110,1904,31,13
14847000070,-90.27043153,38.6551971,Moderate,919 CLARENDON AV,1110,1110,1904,31,8
14847000070,-90.2704164,38.6551362,Moderate,919 CLARENDON AV,1110,1110,1904,31,10
14847000075,-90.27042389,38.65508899,Negligible to Slight,917 CLARENDON AV,1110,1110,1904,31,10
14847000090,-90.27041217,38.65482485,Very Heavy,5201 KENSINGTON AV,1120,1120,1904,31,4
14847000110,-90.27059371,38.65482961,Very Heavy,5207 KENSINGTON AV,1120,1120,1904,31,5
14462050460,-90.24271934,38.66884036,Substantial to Heavy,4545 ELMBANK AV,1110,1110,1957,31,6
14847000120,-90.27068506,38.65483762,Moderate,5209 KENSINGTON AV,1110,1110,1904,31,5
13695000165,-90.24114928,38.65924057,Negligible to Slight,4305-7 NORTH MARKET ST,6911,6911,0,0,2
14847000130,-90.27077576,38.6548549,Substantial to Heavy,5211 KENSINGTON AV,1110,1110,1904,31,4
13695000120,-90.24190158,38.66010765,Moderate,4340 ST FERDINAND AV,1010,1010,0,0,9
14847000130,-90.27087312,38.65486429,Destruction,5211 KENSINGTON AV,1110,1110,1904,31,12
13695000360,-90.24304937,38.65997767,Negligible to Slight,4363 NORTH MARKET ST,1110,1110,1884,31,5
14462050472,-90.24285371,38.66889157,Moderate,4549 ELMBANK AV,1110,1110,1957,31,8
13695000140,-90.24106957,38.65973444,Moderate,4300-36 ST FERDINAND AV,1185,1185,1970,43,17
14847000160,-90.27106269,38.6549049,Moderate,5221 KENSINGTON AV,1110,1110,1904,31,11
14462050450,-90.24256259,38.66880529,Substantial to Heavy,4535-7 ELMBANK AV,1140,1140,1928,31,3
14847000160,-90.27115731,38.65490144,Negligible to Slight,5221 KENSINGTON AV,1110,1110,1904,31,12
15153000220,-90.2624554,38.65958479,Very Heavy,1259-61 N KINGSHIGHWAY BLVD,5000,5000,0,0,5
13705000190,-90.2423216,38.66115047,Negligible to Slight,4400 COTTAGE AV,1010,1010,0,0,19
13705000190,-90.24222989,38.66129375,Negligible to Slight,4400 COTTAGE AV,1010,1010,0,0,21
15153000200,-90.2627933,38.65967696,Negligible to Slight,5012-4 PAGE BLVD,1120,1120,1907,31,6
13694000420,-90.24207056,38.6612319,Negligible to Slight,4359-65 ST FERDINAND AV,5000,1185,0,0,21
14411010165,-90.23472657,38.67352005,Moderate,4418-22 KOSSUTH AV,1110,1110,1987,32,9
14847000180,-90.27136268,38.65490051,Moderate,5225 KENSINGTON AV,1010,1010,0,0,13
15153000190,-90.26290041,38.65969604,Negligible to Slight,5016-8 PAGE BLVD,1120,1120,1907,31,7
13693000015,-90.2417633,38.66109521,Negligible to Slight,2518-22 N NEWSTEAD AV,1185,1185,1985,53,21
13694000400,-90.2420396,38.66059259,Negligible to Slight,4351 ST FERDINAND AV,1010,1010,0,0,4
15153000210,-90.26269196,38.65969523,Moderate,5010 PAGE BLVD,1120,1120,1907,31,9
13693000015,-90.24169752,38.66107329,Negligible to Slight,2518-22 N NEWSTEAD AV,1185,1185,1985,53,19
13693000015,-90.24148136,38.66099851,Negligible to Slight,2518-22 N NEWSTEAD AV,1185,1185,1985,53,16
15153000180,-90.26300872,38.65972252,Negligible to Slight,5020-2 PAGE BLVD,1120,1120,1904,31,9
13693000015,-90.24135449,38.66094353,Negligible to Slight,2518-22 N NEWSTEAD AV,1185,1185,1985,53,17
13693000015,-90.24115525,38.66081517,Negligible to Slight,2518-22 N NEWSTEAD AV,1185,1185,1985,53,21
15153000170,-90.263128,38.6597115,Negligible to Slight,5024 PAGE BLVD,1120,1120,1906,31,6
13694000310,-90.24102368,38.66071983,Negligible to Slight,4329 ST FERDINAND AV,1010,1010,0,0,20
15153000160,-90.26326172,38.659748,Negligible to Slight,5026 PAGE BLVD,1110,1110,1904,31,9
13694000290,-90.24123819,38.66024619,Negligible to Slight,4323 ST FERDINAND AV,1120,1120,1929,31,3
14847000210,-90.27154964,38.65492388,Negligible to Slight,5231 KENSINGTON AV,1110,1110,1904,31,12
13694000280,-90.24086036,38.66067541,Negligible to Slight,4321 ST FERDINAND AV,1120,1120,1929,31,21
15153000150,-90.26343439,38.65975152,Negligible to Slight,5030-2 PAGE BLVD,1140,1140,1905,31,7
14847000210,-90.27162623,38.65495127,Negligible to Slight,5231 KENSINGTON AV,1110,1110,1904,31,12
13693000070,-90.24062406,38.66057652,Negligible to Slight,4313 COTTAGE AV,6800,5000,0,0,20
13693000070,-90.24046804,38.66051472,Negligible to Slight,4313 COTTAGE AV,6800,5000,0,0,21
14847000230,-90.27208364,38.6554498,Negligible to Slight,5241 KENSINGTON AV,5000,5000,0,0,18
15153000140,-90.26364824,38.65975531,Very Heavy,5040 PAGE BLVD,1120,1120,1904,31,5
